timestamp,left_elevon_ted_cdeg,right_elevon_ted_cdeg,lower_rudder_tel_cdeg,upper_rudder_tel_cdeg,left_tvc_upper_cdeg,left_tvc_lower_cdeg,right_tvc_upper_cdeg,right_tvc_lower_cdeg,left_engine_prct_thrust,right_engine_prct_thrust
3352528,-1011.3007,686.95465,0,0,-1156.5198,-1176.6951,594.41296,-225.7623,41.368153,41.368153
3352530,-1014.5212,687.4819,0,0,-1164.6027,-1173.6218,589.245,-219.7742,41.619415,41.619415
3352532,-1022.1061,701.01,0,0,-1174.8848,-1175.139,595.38495,-204.8693,41.869995,41.869995
3352534,-1019.32104,708.7895,0,0,-1177.7578,-1167.9336,596.39667,-193.77896,42.133335,42.133335
3352536,-1016.87317,714.78033,0,0,-1183.1617,-1158.7217,593.7486,-181.81137,42.40455,42.40455
3352538,-1011.59674,713.7574,0,0,-1186.9758,-1146.6995,585.03485,-174.6889,42.680264,42.680264
3352540,-1007.6757,710.34076,0,0,-1191.1578,-1136.4177,575.1454,-170.11447,42.95563,42.95563
3352542,-1002.46075,701.9644,0,0,-1191.5334,-1127.9296,564.19824,-172.19788,43.24981,43.24981
3352544,-992.6467,690.39105,0,0,-1188.1859,-1116.01,550.9103,-176.91385,43.516285,43.516285
3352546,-988.1433,681.44794,0,0,-1188.0327,-1109.1575,540.6045,-180.5203,43.816032,43.816032
3352548,-981.804,670.7106,0,0,-1187.2522,-1100.0764,528.1026,-184.72177,44.10925,44.10925
3352550,-971.6318,658.8625,0,0,-1182.4143,-1089.09,515.81256,-190.86307,44.414227,44.414227
3352552,-966.2067,655.64905,0,0,-1183.4038,-1079.6611,508.10394,-188.15338,44.57393,44.57393
3352554,-955.6546,649.92065,0,0,-1181.1683,-1065.4813,497.67615,-186.63687,44.654617,44.654617
3352556,-949.01996,648.2951,0,0,-1185.7017,-1050.6268,486.71783,-178.20734,44.73531,44.73531
3352558,-939.7215,644.8239,0,0,-1187.7776,-1034.0859,474.70947,-171.59885,44.816,44.816
3352560,-930.06464,639.8948,0,0,-1189.4392,-1017.4017,461.7025,-166.25986,44.89669,44.89669
3352562,-923.07544,635.60065,0,0,-1190.0691,-1005.89935,452.29645,-163.53384,44.977383,44.977383
3352564,-914.5905,625.5278,0,0,-1187.2126,-995.5563,440.7182,-167.62534,45.05807,45.05807
3352566,-910.8736,617.5407,0,0,-1186.4309,-990.5558,432.39636,-171.72845,45.138763,45.138763
3352568,-904.17584,604.02655,0,0,-1181.5446,-985.02295,421.56165,-181.91678,45.219456,45.219456
3352570,-899.72577,594.91736,0,0,-1178.064,-981.5808,414.49548,-189.02127,45.300144,45.300144
3352572,-895.0695,587.55817,0,0,-1176.5441,-975.85736,406.66965,-192.64365,45.380836,45.380836
3352574,-884.4492,577.64856,0,0,-1168.6174,-967.26263,398.6277,-200.01743,45.46153,45.46153
3352576,-880.8112,573.97864,0,0,-1167.784,-962.43665,393.77695,-200.8757,45.542217,45.542217
3352578,-876.3912,566.7971,0,0,-1163.9769,-959.3678,388.56012,-206.83072,45.62291,45.62291
3352580,-875.4374,558.3295,0,0,-1162.6204,-959.24054,382.58856,-214.03165,45.7036,45.7036
3352582,-874.33344,546.85474,0,0,-1158.8805,-961.2632,376.54456,-225.8382,45.78429,45.78429
3352584,-875.1694,534.81793,0,0,-1155.4265,-966.0175,371.28622,-239.30472,45.864983,45.864983
3352586,-880.1659,527.1948,0,0,-1157.0393,-972.1774,367.63037,-247.50766,45.945675,45.945675
3352588,-879.67316,515.94257,0,0,-1149.773,-978.67737,365.76138,-263.14307,46.026363,46.026363
3352590,-880.8306,510.3823,0,0,-1147.0234,-983.2274,365.08624,-271.1177,46.107056,46.107056
3352592,-878.5443,506.00195,0,0,-1140.7786,-985.9155,366.1456,-278.9913,46.187744,46.187744
3352594,-870.04565,499.6585,0,0,-1127.2568,-986.21655,368.123,-290.83676,46.268436,46.268436
3352596,-863.99854,497.0451,0,0,-1114.7354,-989.331,373.9082,-300.68747,46.34913,46.34913
3352598,-860.39996,494.79834,0,0,-1106.4302,-992.0381,377.66675,-307.9412,46.429817,46.429817
3352600,-856.39185,490.08435,0,0,-1095.8953,-996.3378,381.41745,-319.02512,46.51051,46.51051
3352602,-852.71533,485.50262,0,0,-1086.7411,-999.77264,384.1482,-328.88336,46.5912,46.5912
3352604,-843.23395,479.58902,0,0,-1069.839,-1001.92523,389.07584,-343.0104,46.67189,46.67189
3352606,-836.1523,474.08142,0,0,-1054.3435,-1006.40424,394.77914,-357.28156,46.752583,46.752583
3352608,-830.42456,463.2921,0,0,-1040.4661,-1011.3714,395.8094,-375.09598,46.833275,46.833275
3352610,-820.5626,447.68906,0,0,-1020.75134,-1015.74457,395.71695,-399.27625,46.913963,46.913963
3352612,-812.77716,436.0298,0,0,-1003.5469,-1020.8377,397.797,-419.49384,46.994656,46.994656
3352614,-805.06213,425.75165,0,0,-988.3843,-1023.99854,398.9642,-436.6501,47.075348,47.075348
3352616,-794.36774,409.3074,0,0,-967.12445,-1028.6217,399.11508,-462.38217,47.156036,47.156036
3352618,-785.6798,389.74924,0,0,-943.7766,-1038.4543,400.49258,-494.1851,47.23673,47.23673
3352620,-780.3527,371.66296,0,0,-921.98737,-1051.9565,404.07056,-525.8987,47.317417,47.317417
3352622,-777.5823,355.36395,0,0,-899.8246,-1069.8096,411.4008,-558.5842,47.39811,47.39811
3352624,-768.6058,336.2532,0,0,-871.57715,-1084.0928,417.8014,-594.7142,47.4788,47.4788
3352626,-758.5673,320.7123,0,0,-846.46246,-1093.5913,423.02008,-624.1088,47.55949,47.55949
3352628,-750.05054,308.5727,0,0,-825.526,-1101.2788,427.88965,-647.8632,47.55771,47.55771
3352630,-741.9145,295.6242,0,0,-801.563,-1112.5851,435.4527,-675.56934,47.517696,47.517696
3352632,-735.6383,286.53217,0,0,-782.1347,-1122.25,442.92737,-697.1879,47.471268,47.471268
3352634,-727.9168,277.47787,0,0,-762.1927,-1130.1802,449.82086,-718.16656,47.420074,47.420074
3352636,-720.1865,269.3022,0,0,-738.6404,-1141.7069,461.00122,-742.0653,47.362423,47.362423
3352638,-713.6561,263.31177,0,0,-717.25745,-1152.931,472.64526,-763.0283,47.30233,47.30233
3352640,-706.39795,258.19977,0,0,-697.06946,-1161.8279,483.2115,-781.54694,47.24066,47.24066
3352642,-697.17456,253.81178,0,0,-673.57776,-1170.9714,496.11603,-801.2776,47.17377,47.17377
3352644,-690.2166,250.3767,0,0,-651.2165,-1182.5085,510.39343,-820.8987,47.101585,47.101585
3352646,-685.33344,247.64278,0,0,-630.15,-1195.9786,525.5352,-840.29346,47.021378,47.021378
3352648,-682.9004,246.50201,0,0,-612.40155,-1209.9421,540.5039,-857.03674,46.93489,46.93489
3352650,-680.2797,244.23169,0,0,-595.70654,-1222.5603,553.39453,-873.4592,46.848637,46.848637
3352652,-676.3428,238.4978,0,0,-578.2178,-1233.9247,563.3612,-892.3457,46.75412,46.75412
3352654,-672.203,231.45807,0,0,-561.9488,-1243.7537,570.9345,-910.87024,46.66112,46.66112
3352656,-667.3661,226.1968,0,0,-546.91223,-1251.2657,578.1166,-926.23694,46.56557,46.56557
3352658,-662.43604,222.28743,0,0,-532.65314,-1257.8555,585.5002,-939.7021,46.47475,46.47475
3352660,-653.93585,216.92734,0,0,-515.9857,-1261.2998,591.3869,-953.9271,46.381443,46.381443
3352662,-644.64087,211.00938,0,0,-499.91153,-1262.9143,595.6282,-967.37463,46.288963,46.288963
3352664,-633.7394,204.27711,0,0,-483.09183,-1262.7753,598.73206,-980.9514,46.219734,46.219734
3352666,-621.19037,197.87245,0,0,-466.47522,-1259.8702,600.60614,-992.7888,46.13682,46.13682
3352668,-607.79254,193.30898,0,0,-452.61417,-1252.8892,600.4966,-999.7784,46.05578,46.05578
3352670,-595.88763,190.05267,0,0,-441.9452,-1245.0383,599.37286,-1003.72034,45.977295,45.977295
3352672,-588.7077,187.0806,0,0,-435.34357,-1240.4707,598.0781,-1007.0491,45.894913,45.894913
3352674,-586.23883,185.02826,0,0,-432.9693,-1239.0044,596.9357,-1009.0993,45.81363,45.81363
3352676,-584.8656,180.77585,0,0,-431.67017,-1238.1672,593.85913,-1012.63794,45.73395,45.73395
3352678,-583.4072,175.84657,0,0,-433.451,-1234.1177,587.10986,-1013.55676,45.658005,45.658005
3352680,-578.9264,167.1248,0,0,-430.68054,-1229.9175,579.6111,-1019.62585,45.581944,45.581944
3352682,-575.69324,157.97295,0,0,-427.67166,-1227.897,572.98676,-1027.2385,45.5136,45.5136
3352684,-570.7747,146.90672,0,0,-424.84027,-1223.0768,563.3849,-1034.8517,45.448666,45.448666
3352686,-564.7551,134.69913,0,0,-421.08997,-1217.4629,552.95776,-1043.415,45.38345,45.38345
3352688,-561.65924,125.97868,0,0,-420.5777,-1213.159,544.2791,-1048.3022,45.32117,45.32117
3352690,-557.4805,118.96691,0,0,-422.3349,-1204.9012,533.8177,-1048.7487,45.25823,45.25823
3352692,-555.3014,115.65608,0,0,-425.26785,-1198.5784,526.6146,-1046.696,45.197273,45.197273
3352694,-555.475,116.219864,0,0,-431.42285,-1192.6934,521.03314,-1040.2374,45.135715,45.135715
3352696,-555.09607,118.247185,0,0,-436.01343,-1187.5134,517.72473,-1033.7753,45.075848,45.075848
3352698,-553.2286,121.704445,0,0,-439.8677,-1180.7539,515.10693,-1025.7793,45.013412,45.013412
3352700,-550.9434,125.14071,0,0,-446.05945,-1171.0073,509.81055,-1015.1373,44.951214,44.951214
3352702,-545.4216,125.09826,0,0,-451.37982,-1157.097,500.16223,-1005.555,44.897575,44.897575
3352704,-533.8098,119.426544,0,0,-448.60474,-1141.8085,489.49396,-1003.70984,44.88701,44.88701
3352706,-524.3297,114.129395,0,0,-451.45804,-1124.2075,475.1466,-997.6029,44.839687,44.839687
3352708,-514.3236,107.52057,0,0,-456.4967,-1103.603,457.18457,-989.9218,44.797333,44.797333
3352710,-506.56158,100.93781,0,0,-460.672,-1087.3529,441.85162,-984.8292,44.751907,44.751907
3352712,-501.62598,95.179474,0,0,-468.68524,-1071.6616,425.52045,-977.45593,44.710476,44.710476
3352714,-493.6974,86.45698,0,0,-475.23257,-1052.7803,406.02164,-971.5261,44.67365,44.67365
3352716,-488.22275,79.309326,0,0,-483.8402,-1035.6561,387.59616,-964.2198,44.63781,44.63781
3352718,-490.6707,79.348595,0,0,-500.8014,-1022.5031,372.56958,-949.13214,44.59866,44.59866
3352720,-494.70523,82.36418,0,0,-516.5406,-1013.04016,362.3141,-934.1855,44.56047,44.56047
3352722,-498.80453,87.43437,0,0,-532.2001,-1003.7577,353.7868,-917.7709,44.521675,44.521675
3352724,-500.23883,92.09789,0,0,-545.83655,-992.3525,344.89334,-901.6227,44.478157,44.478157
3352726,-497.63742,94.16198,0,0,-555.20544,-978.93677,335.1065,-888.6248,44.43758,44.43758
3352728,-488.7382,90.67837,0,0,-557.5899,-962.70825,323.0904,-882.02795,44.3926,44.3926
3352730,-482.10013,88.34278,0,0,-561.63904,-948.3328,312.06146,-874.6323,44.349907,44.349907
3352732,-480.44788,88.41393,0,0,-571.42566,-935.9758,301.04498,-863.5051,44.301956,44.301956
3352734,-484.301,91.626656,0,0,-585.38074,-928.01483,292.58585,-850.0482,44.257103,44.257103
3352736,-489.4421,97.56155,0,0,-600.87573,-920.51746,285.70593,-833.9358,44.205067,44.205067
3352738,-489.51617,100.865265,0,0,-613.00037,-908.5081,276.20865,-819.29913,44.1564,44.1564
3352740,-484.80438,98.04984,0,0,-619.0987,-895.07996,264.2555,-811.7257,44.09845,44.09845
3352742,-485.2003,97.82189,0,0,-627.5393,-887.25525,255.94556,-803.7704,44.04411,44.04411
3352744,-483.69357,95.51487,0,0,-633.8445,-878.60614,246.67398,-798.0877,43.992645,43.992645
3352746,-484.7218,94.70978,0,0,-642.8133,-871.2369,237.87872,-790.54486,43.92898,43.92898
3352748,-483.0284,93.688545,0,0,-648.4193,-862.9965,230.1612,-784.416,43.868206,43.868206
3352750,-476.18344,90.039406,0,0,-650.0652,-850.70245,220.35284,-780.2844,43.798794,43.798794
3352752,-475.88156,89.405876,0,0,-657.87585,-842.4221,211.8146,-772.7317,43.729027,43.729027
3352754,-479.45084,87.17692,0,0,-671.37054,-834.4799,199.36243,-763.74695,43.653477,43.653477
3352756,-479.12473,83.27272,0,0,-679.3118,-826.0313,188.1307,-758.58875,43.582115,43.582115
3352758,-482.50278,77.50055,0,0,-692.6737,-817.9245,172.90668,-752.3441,43.50428,43.50428
3352760,-493.29562,61.65618,0,0,-708.88873,-818.49915,152.76247,-756.84796,43.424854,43.424854
3352762,-496.2799,53.610065,0,0,-719.2901,-812.74023,138.42393,-755.02625,43.346363,43.346363
3352764,-479.9221,66.16871,0,0,-711.14636,-795.4372,143.61256,-740.6782,43.25776,43.25776
3352766,-451.35547,94.37694,0,0,-695.4888,-766.6556,158.99146,-712.1754,43.167316,43.167316
3352768,-430.02792,109.53676,0,0,-683.96594,-745.0005,165.71686,-695.3176,43.072887,43.072887
3352770,-418.9306,117.1828,0,0,-679.54913,-732.15393,167.44925,-685.1556,42.978363,42.978363
3352772,-415.80927,120.75772,0,0,-683.8259,-723.0215,163.52524,-675.6703,42.87414,42.87414
3352774,-416.6284,118.71566,0,0,-693.1082,-715.0134,153.29173,-668.6135,42.768993,42.768993
3352776,-424.45663,117.16761,0,0,-705.5773,-714.7223,145.7075,-663.4375,42.66196,42.66196
3352778,-433.8765,113.37684,0,0,-712.63837,-722.31506,143.02486,-666.65186,42.54458,42.54458
3352780,-442.32623,109.83945,0,0,-714.4595,-733.6387,145.02466,-674.1546,42.42161,42.42161
3352782,-441.1164,99.245636,0,0,-704.11017,-742.1059,146.19284,-691.80286,42.37033,42.37033
3352784,-435.85583,88.77592,0,0,-695.9536,-742.0789,142.11412,-704.0112,42.24564,42.24564
3352786,-435.7238,84.61774,0,0,-690.2855,-747.5416,144.4452,-712.8109,42.11505,42.11505
3352788,-436.1412,82.902534,0,0,-684.14624,-754.3302,149.57501,-720.60895,41.97893,41.97893
3352790,-433.4792,78.46782,0,0,-675.9148,-758.42053,152.2865,-730.21924,41.835873,41.835873
3352792,-430.11682,73.97759,0,0,-666.9648,-762.14,155.1287,-740.0466,41.693615,41.693615
3352794,-428.27353,74.95864,0,0,-659.2849,-766.95233,162.13785,-745.52954,41.544502,41.544502
3352796,-425.49622,74.450455,0,0,-652.7589,-769.1578,166.1083,-750.2905,41.39151,41.39151
3352798,-425.05048,73.58848,0,0,-651.5947,-769.62866,166.25537,-751.77856,41.234264,41.234264
3352800,-422.77118,74.34027,0,0,-644.50104,-773.1766,172.16092,-756.5146,41.076904,41.076904
3352802,-418.9835,76.253654,0,0,-636.4107,-775.3747,178.7934,-760.17053,40.916924,40.916924
3352804,-418.4576,74.771255,0,0,-629.78033,-781.18695,183.8617,-767.5449,40.751194,40.751194
3352806,-417.10413,73.27853,0,0,-623.5578,-785.30396,187.87039,-773.8758,40.58311,40.58311
3352808,-411.95557,72.49566,0,0,-614.56506,-786.2874,192.24957,-779.4728,40.411922,40.411922
3352810,-403.23587,75.00965,0,0,-602.9347,-784.3531,199.05301,-782.36536,40.237457,40.237457
3352812,-399.10162,75.43942,0,0,-595.7146,-785.14185,203.39172,-786.0355,40.06316,40.06316
3352814,-398.95477,81.27115,0,0,-593.1795,-787.4484,210.34857,-783.92035,39.88834,39.88834
3352816,-400.71906,89.61391,0,0,-590.58606,-792.7865,220.8035,-781.397,39.71415,39.71415
3352818,-402.45258,100.709656,0,0,-586.59155,-799.4777,234.77682,-778.1094,39.53532,39.53532
3352820,-403.98077,106.39682,0,0,-582.24115,-806.20544,244.73944,-779.22485,39.35321,39.35321
3352822,-403.44598,105.519135,0,0,-573.8467,-813.768,252.03531,-787.88605,39.22513,39.22513
3352824,-405.9671,105.91951,0,0,-570.4335,-821.10315,257.72086,-792.9488,39.041386,39.041386
3352826,-405.40164,104.38148,0,0,-566.7236,-823.93335,259.79462,-797.41516,38.856186,38.856186
3352828,-405.96597,102.09929,0,0,-566.4827,-825.0521,258.6993,-799.8701,38.673527,38.673527
3352830,-404.69196,99.768654,0,0,-567.7428,-821.8101,254.63547,-799.4319,38.491436,38.491436
3352832,-405.79337,100.82041,0,0,-570.5255,-820.74084,253.52753,-796.68774,38.314613,38.314613
3352834,-408.6975,101.97931,0,0,-575.2148,-820.56934,251.99857,-793.356,38.13541,38.13541
3352836,-411.55212,102.256165,0,0,-582.50214,-817.7227,247.14691,-788.07367,37.949383,37.949383
3352838,-414.26355,105.44083,0,0,-589.4583,-814.9845,244.77682,-780.7494,37.768265,37.768265
3352840,-412.28955,109.02374,0,0,-594.1322,-807.2398,241.35437,-771.75323,37.589443,37.589443
3352842,-406.04654,110.2444,0,0,-596.08295,-795.5772,235.49713,-763.9971,37.407402,37.407402
3352844,-395.7526,107.61848,0,0,-594.2181,-781.42847,227.31274,-759.8977,37.226307,37.226307
3352846,-383.514,103.0169,0,0,-592.7542,-763.8536,215.67801,-755.4213,37.04646,37.04646
3352848,-370.70645,97.65083,0,0,-588.8478,-747.8361,205.44867,-753.5396,36.86593,36.86593
3352850,-364.03897,96.125374,0,0,-588.7912,-737.5205,199.13263,-749.5967,36.686916,36.686916
3352852,-358.04764,92.94319,0,0,-589.9311,-727.0603,190.85745,-746.2718,36.507473,36.507473
3352854,-350.39993,88.40532,0,0,-589.3608,-715.7336,181.94962,-744.4232,36.33157,36.33157
3352856,-341.70932,82.12767,0,0,-589.1955,-702.37946,170.47232,-742.7117,36.154186,36.154186
3352858,-342.51654,82.30923,0,0,-595.88257,-696.9481,164.55435,-736.5112,35.97672,35.97672
3352860,-345.3824,84.157646,0,0,-603.16754,-694.12134,160.93619,-730.01764,35.80427,35.80427
3352862,-352.2743,90.5109,0,0,-611.82715,-696.18304,162.57892,-721.777,35.629128,35.629128
3352864,-351.80853,91.06864,0,0,-612.14075,-695.1449,162.33685,-720.6673,35.494545,35.494545
3352866,-350.99936,92.53754,0,0,-614.50824,-691.5186,160.48251,-716.5279,35.322086,35.322086
3352868,-348.37033,94.17542,0,0,-614.7432,-687.19385,159.4766,-712.974,35.150284,35.150284
3352870,-353.69946,101.91451,0,0,-622.664,-687.56323,161.72052,-703.1788,34.985664,34.985664
3352872,-359.80072,110.549835,0,0,-632.64996,-687.0686,163.1969,-691.2217,34.82033,34.82033
3352874,-360.7362,115.50133,0,0,-637.70575,-683.4681,162.72012,-683.04224,34.65755,34.65755
3352876,-366.17828,122.94977,0,0,-647.1104,-682.5293,163.34195,-672.07697,34.49812,34.49812
3352878,-370.7015,129.49974,0,0,-654.29803,-682.3782,164.76721,-663.31287,34.334076,34.334076
3352880,-370.55383,132.37157,0,0,-658.3774,-678.0691,162.80676,-656.88495,34.170547,34.170547
3352882,-364.32236,130.55423,0,0,-654.33344,-672.4191,160.59021,-657.4955,34.011982,34.011982
3352884,-363.80283,133.0003,0,0,-656.57086,-669.37354,159.85129,-652.95135,33.854267,33.854267
3352886,-369.08197,139.7021,0,0,-663.4099,-670.7469,162.33124,-645.00574,33.69943,33.69943
3352888,-372.00128,146.065,0,0,-669.1015,-669.5967,163.8595,-636.6357,33.54225,33.54225
3352890,-370.2242,150.23769,0,0,-671.5953,-664.3384,163.22906,-629.5141,33.38878,33.38878
3352892,-371.28992,157.11732,0,0,-677.02423,-660.5673,163.98013,-619.5629,33.232876,33.232876
3352894,-371.99466,163.08511,0,0,-684.00696,-654.6809,162.18744,-608.4866,33.078686,33.078686
3352896,-369.18002,166.66109,0,0,-687.2596,-647.0497,159.52698,-600.2632,32.92844,32.92844
3352898,-369.77408,170.16164,0,0,-694.23425,-640.9992,155.73717,-591.0278,32.775673,32.775673
3352900,-372.3407,171.78079,0,0,-701.8612,-637.365,151.36601,-584.1378,32.625412,32.625412
3352902,-374.66684,171.8162,0,0,-707.63904,-635.2058,147.42505,-580.1418,32.47087,32.47087
3352904,-368.49048,165.60931,0,0,-702.8476,-630.38904,142.58455,-584.9569,32.320724,32.320724
3352906,-368.134,165.77742,0,0,-703.5252,-629.1569,141.76044,-583.8713,32.172665,32.172665
3352908,-369.16855,167.73486,0,0,-705.5493,-628.7422,142.0635,-581.1293,32.022007,32.022007
3352910,-369.1644,170.09363,0,0,-708.2981,-625.98694,141.14624,-576.54266,31.870268,31.870268
3352912,-367.17087,171.95712,0,0,-708.2706,-622.9132,141.07254,-573.57,31.722197,31.722197
3352914,-363.73593,172.279,0,0,-706.9417,-618.89856,139.98006,-571.9768,31.572708,31.572708
3352916,-364.49503,175.51118,0,0,-709.1057,-617.9154,140.92052,-567.88916,31.427427,31.427427
3352918,-365.49466,178.81189,0,0,-710.9705,-617.6057,142.40059,-564.23456,31.279827,31.279827
3352920,-362.78314,181.18199,0,0,-711.47345,-612.88464,141.63211,-559.77905,31.13047,31.13047
3352922,-349.00537,174.13074,0,0,-703.9313,-598.99365,132.97311,-562.0893,30.984724,30.984724
3352924,-332.7439,164.99449,0,0,-695.23267,-582.3953,121.916916,-565.2457,30.83578,30.83578
3352926,-322.15048,158.67697,0,0,-690.09467,-571.0539,113.90132,-567.05786,30.687885,30.687885
3352928,-322.19473,160.25986,0,0,-692.2881,-568.9293,112.97351,-563.6677,30.541971,30.541971
3352930,-325.27533,164.05788,0,0,-695.31024,-570.69946,115.30168,-560.0875,30.396614,30.396614
3352932,-325.71057,164.97026,0,0,-694.78375,-571.90295,116.87634,-560.24286,30.255085,30.255085
3352934,-328.74677,168.72348,0,0,-697.71265,-573.69727,119.22838,-556.7562,30.114307,30.114307
3352936,-334.1856,176.17957,0,0,-703.5103,-576.3605,123.4606,-549.3895,29.976976,29.976976
3352938,-340.39978,185.18034,0,0,-708.9994,-580.5384,129.806,-541.733,29.840778,29.840778
3352940,-345.05334,192.88344,0,0,-714.2127,-582.56433,134.20395,-534.1477,29.70383,29.70383
3352942,-350.2314,199.94803,0,0,-719.65125,-585.18097,138.28793,-527.24176,29.569645,29.569645
3352944,-350.14392,200.77342,0,0,-719.8495,-584.84656,138.6636,-526.3335,29.418287,29.418287
3352946,-349.85138,201.45435,0,0,-720.7579,-583.48315,138.05736,-524.66797,29.285679,29.285679
3352948,-343.5058,197.23352,0,0,-716.3991,-577.97046,134.19736,-527.374,29.153961,29.153961
3352950,-344.21964,199.52223,0,0,-717.0272,-578.4529,135.90468,-525.52094,29.027763,29.027763
3352952,-355.17847,207.77257,0,0,-727.48627,-585.04175,140.38687,-517.1686,28.901182,28.901182
3352954,-361.2478,212.893,0,0,-734.06085,-587.9088,142.5159,-511.3321,28.77473,28.77473
3352956,-364.1585,217.68782,0,0,-738.0668,-588.4309,144.50345,-505.8607,28.650599,28.650599
3352958,-371.87048,224.48767,0,0,-745.0951,-593.39966,148.76271,-499.54184,28.528856,28.528856
3352960,-382.0817,231.79323,0,0,-755.115,-599.26465,152.36768,-491.78204,28.409664,28.409664
3352962,-386.84384,235.68571,0,0,-760.15454,-601.63324,154.0598,-487.41885,28.284512,28.284512
3352964,-385.7919,234.88591,0,0,-757.44434,-602.70703,155.32968,-489.93295,28.163857,28.163857
3352966,-386.3632,234.57742,0,0,-755.1284,-605.9117,157.85007,-492.93323,28.044264,28.044264
3352968,-390.45547,236.85425,0,0,-755.31085,-612.09534,162.62158,-494.16287,27.92468,27.92468
3352970,-395.3882,239.27148,0,0,-759.0022,-616.0775,164.64722,-492.42816,27.804064,27.804064
3352972,-401.33676,241.04907,0,0,-763.9089,-620.42456,165.75003,-490.7657,27.688847,27.688847
3352974,-407.31827,242.58849,0,0,-766.4852,-627.1533,169.02359,-491.64447,27.572165,27.572165
3352976,-414.25153,245.59596,0,0,-767.3661,-637.0581,175.87482,-493.81717,27.457415,27.457415
3352978,-416.58737,246.57748,0,0,-763.4425,-644.61536,182.3787,-498.79413,27.341461,27.341461
3352980,-411.9025,242.62453,0,0,-755.86,-644.9099,183.24255,-505.80737,27.222279,27.222279
3352982,-402.89822,235.53598,0,0,-745.0231,-641.7395,181.5622,-515.1542,27.078756,27.078756
3352984,-400.7175,235.72623,0,0,-741.6653,-641.70483,183.3717,-516.6678,26.967493,26.967493
3352986,-400.02103,237.31856,0,0,-738.4351,-643.85156,187.2987,-518.1177,26.851828,26.851828
3352988,-399.76266,239.52974,0,0,-736.6051,-645.27966,190.64767,-518.02686,26.74128,26.74128
3352990,-400.77808,242.20885,0,0,-733.122,-650.3423,197.00443,-520.2159,26.632885,26.632885
3352992,-402.63013,246.36034,0,0,-732.4683,-653.8772,202.32779,-519.08105,26.524555,26.524555
3352994,-403.5693,252.0831,0,0,-732.55145,-655.25507,207.42642,-515.27716,26.41304,26.41304
3352996,-401.5407,256.24048,0,0,-729.8526,-654.79816,211.7811,-513.1645,26.300877,26.300877
3352998,-397.6844,258.4442,0,0,-726.205,-652.4467,214.14328,-512.09845,26.195948,26.195948
3353000,-394.43704,259.35593,0,0,-727.46906,-646.131,211.06253,-507.5994,26.094975,26.094975
3353002,-393.24188,260.17484,0,0,-732.0828,-639.65796,206.15613,-501.41907,25.991302,25.991302
3353004,-395.81958,261.3805,0,0,-734.7493,-641.00146,206.43237,-499.81976,25.888424,25.888424
3353006,-396.19397,256.9839,0,0,-733.89417,-642.43896,204.15897,-504.38583,25.781961,25.781961
3353008,-394.6468,247.8599,0,0,-727.0353,-646.89105,202.71765,-517.1381,25.681242,25.681242
3353010,-398.40305,245.92363,0,0,-724.3122,-655.4575,206.85635,-524.28894,25.577314,25.577314
3353012,-400.45874,247.38773,0,0,-726.24274,-656.72485,207.66357,-522.8186,25.479038,25.479038
3353014,-403.34552,250.7058,0,0,-728.9955,-658.4629,209.73706,-519.7304,25.37888,25.37888
3353016,-400.9422,251.01807,0,0,-724.63556,-659.0841,212.47052,-521.978,25.278074,25.278074
3353018,-392.786,250.228,0,0,-717.99634,-653.0353,212.15115,-522.88776,25.18089,25.18089
3353020,-388.1097,249.70209,0,0,-717.435,-646.322,208.66617,-520.2209,25.086967,25.086967
3353022,-391.1502,250.60782,0,0,-719.979,-648.50793,209.19162,-519.33734,24.993187,24.993187
3353024,-397.99326,253.09782,0,0,-722.72363,-656.40857,213.70636,-519.9786,24.860535,24.860535
3353026,-408.3205,260.40915,0,0,-727.84985,-667.3478,222.29977,-517.19824,24.765284,24.765284
3353028,-411.27118,262.05246,0,0,-725.50604,-674.28174,228.21686,-520.5589,24.669365,24.669365
3353030,-406.90237,257.46695,0,0,-716.9378,-676.0538,229.82028,-529.2957,24.577984,24.577984
3353032,-410.65613,263.03043,0,0,-717.1862,-681.6448,236.81894,-527.63965,24.490479,24.490479
3353034,-412.7861,269.82285,0,0,-719.32,-682.82446,241.62515,-521.87933,24.405375,24.405375
3353036,-410.62186,273.7811,0,0,-720.6742,-678.1035,241.66635,-515.76294,24.319246,24.319246
3353038,-403.68835,274.77542,0,0,-720.572,-667.4197,237.14896,-509.69873,24.233976,24.233976
3353040,-393.06946,271.722,0,0,-715.8384,-655.63416,231.24802,-508.54782,24.143929,24.143929
3353042,-386.10077,271.34113,0,0,-714.31714,-646.3147,227.05264,-504.94492,24.061438,24.061438
3353044,-383.2509,275.7625,0,0,-716.3743,-639.8241,226.2178,-497.232,23.982473,23.982473
3353046,-386.1759,282.44467,0,0,-723.30164,-637.4471,226.76312,-487.38232,23.903595,23.903595
3353048,-390.26956,282.04077,0,0,-728.2934,-638.82355,224.6413,-485.88882,23.81768,23.81768
3353050,-394.39172,278.19846,0,0,-729.4551,-644.07446,223.6973,-490.92203,23.733828,23.733828
3353052,-401.9714,278.5016,0,0,-732.33496,-652.98584,226.94879,-493.70203,23.648779,23.648779
3353054,-408.30536,281.0385,0,0,-737.2727,-657.90137,228.91098,-491.71765,23.5693,23.5693
